Station,Date_Time,Timezone,Temp,Spec_cond,Salinity,DO_pct,DO_conc,Depth,pH,Turbidity,Chlorophyll,Phycocyanin,Project,Comments
Beach Haven,2019-08-29 08:00:00,EST,22.36,45.07,29.2,83.7,6.15,2.45,7.94,6.15,,,BBP Real-time 2019,
Beach Haven,2019-08-29 08:15:00,EST,22.35,45.1,29.21,83.2,6.11,2.46,7.93,4.97,,,BBP Real-time 2019,
Beach Haven,2019-08-29 08:30:00,EST,22.34,45.12,29.23,82.9,6.09,2.44,7.93,4.51,,,BBP Real-time 2019,
Beach Haven,2019-08-29 08:45:00,EST,22.3,45.29,29.35,82.1,6.04,2.43,7.94,3.61,,,BBP Real-time 2019,
Beach Haven,2019-08-29 09:00:00,EST,22.42,45.14,29.24,83.8,6.15,2.4,7.93,4.11,,,BBP Real-time 2019,
Beach Haven,2019-08-29 09:15:00,EST,22.49,45.15,29.25,86.8,6.36,2.37,7.96,4.3,,,BBP Real-time 2019,
Beach Haven,2019-08-29 09:30:00,EST,22.49,45.19,29.28,89.5,6.56,2.34,7.97,3.63,,,BBP Real-time 2019,
Beach Haven,2019-08-29 09:45:00,EST,22.54,45.13,29.24,91.5,6.7,2.31,7.97,3.95,,,BBP Real-time 2019,
Beach Haven,2019-08-29 10:00:00,EST,22.61,45.08,29.2,91.6,6.7,2.27,7.96,4.98,,,BBP Real-time 2019,
Beach Haven,2019-08-29 10:15:00,EST,22.69,45.04,29.17,93,6.79,2.24,7.96,4.2,,,BBP Real-time 2019,
Beach Haven,2019-08-29 10:30:00,EST,22.77,45.01,29.15,93.7,6.84,2.21,7.96,3.83,,,BBP Real-time 2019,
Beach Haven,2019-08-29 10:45:00,EST,22.83,44.97,29.11,95.3,6.94,2.17,7.97,3.51,,,BBP Real-time 2019,
Beach Haven,2019-08-29 11:00:00,EST,22.89,44.92,29.08,96.5,7.02,2.13,7.97,3.37,,,BBP Real-time 2019,
Beach Haven,2019-08-29 11:15:00,EST,22.96,45,29.13,94.4,6.86,2.1,7.97,3.36,,,BBP Real-time 2019,
Beach Haven,2019-08-29 11:30:00,EST,23.03,44.99,29.13,95.1,6.91,2.07,7.97,3.32,,,BBP Real-time 2019,
Beach Haven,2019-08-29 11:45:00,EST,23.14,44.96,29.1,97.9,7.1,2.04,7.98,3.67,,,BBP Real-time 2019,
Beach Haven,2019-08-29 12:00:00,EST,23.21,44.98,29.12,98.6,7.14,2,7.99,3.35,,,BBP Real-time 2019,
Beach Haven,2019-08-29 12:15:00,EST,23.29,44.98,29.12,100.3,7.25,1.97,8,3.58,,,BBP Real-time 2019,
Beach Haven,2019-08-29 12:30:00,EST,23.38,44.96,29.1,102.5,7.4,1.94,8.01,3.51,,,BBP Real-time 2019,
Beach Haven,2019-08-29 12:45:00,EST,23.42,44.98,29.12,100,7.21,1.91,8,4.51,,,BBP Real-time 2019,
Beach Haven,2019-08-29 13:00:00,EST,23.46,44.98,29.11,98.9,7.13,1.88,7.98,4.62,,,BBP Real-time 2019,
Beach Haven,2019-08-29 13:15:00,EST,23.56,44.97,29.1,102.1,7.34,1.85,8,4.31,,,BBP Real-time 2019,
Beach Haven,2019-08-29 13:30:00,EST,23.63,44.97,29.11,101.1,7.27,1.84,7.99,4.46,,,BBP Real-time 2019,
Beach Haven,2019-08-29 13:45:00,EST,23.7,44.98,29.11,102,7.32,1.82,8,4.24,,,BBP Real-time 2019,
Beach Haven,2019-08-29 14:00:00,EST,23.8,44.98,29.11,105.7,7.57,1.81,8.03,4.36,,,BBP Real-time 2019,
Beach Haven,2019-08-29 14:15:00,EST,23.94,44.97,29.1,114.3,8.17,1.79,8.08,4,,,BBP Real-time 2019,
Beach Haven,2019-08-29 14:30:00,EST,24.05,44.98,29.1,120.7,8.61,1.79,8.13,3.35,,,BBP Real-time 2019,
Beach Haven,2019-08-29 14:45:00,EST,24.21,44.98,29.1,129.5,9.21,1.8,8.19,3.23,,,BBP Real-time 2019,
Beach Haven,2019-08-29 15:00:00,EST,24.25,44.99,29.11,127.4,9.06,1.81,8.19,2.88,,,BBP Real-time 2019,
Beach Haven,2019-08-29 15:15:00,EST,24.28,44.99,29.11,128.4,9.12,1.85,8.19,2.45,,,BBP Real-time 2019,
Beach Haven,2019-08-29 15:30:00,EST,24.28,44.99,29.11,126.5,8.99,1.87,8.18,2.53,,,BBP Real-time 2019,
Beach Haven,2019-08-29 15:45:00,EST,24.2,44.99,29.11,118.8,8.45,1.92,8.12,3.92,,,BBP Real-time 2019,
Beach Haven,2019-08-29 16:00:00,EST,24.19,44.99,29.11,117.9,8.39,1.97,8.11,5.5,,,BBP Real-time 2019,
Beach Haven,2019-08-29 16:15:00,EST,24.17,44.99,29.11,114.8,8.17,2.01,8.09,6.1,,,BBP Real-time 2019,
Beach Haven,2019-08-29 16:30:00,EST,24.16,44.99,29.11,112.8,8.03,2.06,8.07,5.17,,,BBP Real-time 2019,
Beach Haven,2019-08-29 16:45:00,EST,24.18,45,29.12,111.9,7.96,2.11,8.07,4.84,,,BBP Real-time 2019,
Beach Haven,2019-08-29 17:00:00,EST,24.21,45.02,29.13,112.3,7.98,2.16,8.07,6.07,,,BBP Real-time 2019,
Beach Haven,2019-08-29 17:15:00,EST,24.2,45,29.12,111.6,7.94,2.21,8.07,5.53,,,BBP Real-time 2019,
Beach Haven,2019-08-29 17:30:00,EST,24.18,45.01,29.12,110,7.83,2.26,8.06,5.09,,,BBP Real-time 2019,
Beach Haven,2019-08-29 17:45:00,EST,24.2,45.01,29.12,109,7.75,2.3,8.05,5.67,,,BBP Real-time 2019,
Beach Haven,2019-08-29 18:00:00,EST,24.19,45.01,29.12,108.8,7.74,2.35,8.05,5.03,,,BBP Real-time 2019,
Beach Haven,2019-08-29 18:15:00,EST,24.18,45,29.11,109.3,7.78,2.39,8.06,4.9,,,BBP Real-time 2019,
Beach Haven,2019-08-29 18:30:00,EST,24.17,44.98,29.1,110.2,7.85,2.44,8.06,5.17,,,BBP Real-time 2019,
Beach Haven,2019-08-29 18:45:00,EST,24.16,45,29.12,110.4,7.86,2.48,8.07,4.93,,,BBP Real-time 2019,
Beach Haven,2019-08-29 19:00:00,EST,24.14,45.02,29.13,110.7,7.88,2.52,8.07,4.65,,,BBP Real-time 2019,
Beach Haven,2019-08-29 19:15:00,EST,24.1,45,29.12,110.8,7.89,2.55,8.08,4.62,,,BBP Real-time 2019,
Beach Haven,2019-08-29 19:30:00,EST,24.07,45.01,29.13,110.3,7.86,2.58,8.07,5.24,,,BBP Real-time 2019,
Beach Haven,2019-08-29 19:45:00,EST,24.04,45.04,29.15,109.4,7.8,2.61,8.07,4.03,,,BBP Real-time 2019,
Beach Haven,2019-08-29 20:00:00,EST,23.8,45.18,29.25,109.2,7.82,2.62,8.09,4.68,,,BBP Real-time 2019,
Beach Haven,2019-08-29 20:15:00,EST,23.6,45.32,29.36,110.7,7.95,2.64,8.14,4.56,,,BBP Real-time 2019,
Beach Haven,2019-08-29 20:30:00,EST,23.39,45.49,29.49,115.1,8.28,2.65,8.21,5.91,,,BBP Real-time 2019,
Beach Haven,2019-08-29 20:45:00,EST,23.38,45.51,29.49,113.9,8.2,2.64,8.21,4.47,,,BBP Real-time 2019,
Beach Haven,2019-08-29 21:00:00,EST,23.28,45.63,29.59,118.5,8.55,2.63,8.26,4.66,,,BBP Real-time 2019,
Beach Haven,2019-08-29 21:15:00,EST,23.26,45.66,29.61,118.9,8.57,2.62,8.27,3.91,,,BBP Real-time 2019,
Beach Haven,2019-08-29 21:30:00,EST,23.25,45.65,29.6,115.9,8.36,2.58,8.26,3.85,,,BBP Real-time 2019,
Beach Haven,2019-08-29 21:45:00,EST,23.34,45.53,29.51,110.6,7.97,2.55,8.22,4.68,,,BBP Real-time 2019,
Beach Haven,2019-08-29 22:00:00,EST,23.33,45.51,29.5,113.2,8.16,2.51,8.21,4.06,,,BBP Real-time 2019,
Beach Haven,2019-08-29 22:15:00,EST,23.35,45.43,29.44,111.2,8.02,2.47,8.18,4.57,,,BBP Real-time 2019,
Beach Haven,2019-08-29 22:30:00,EST,23.36,45.4,29.42,110.2,7.94,2.43,8.17,4.68,,,BBP Real-time 2019,
Beach Haven,2019-08-29 22:45:00,EST,23.36,45.38,29.4,109,7.85,2.39,8.16,4.8,,,BBP Real-time 2019,
Beach Haven,2019-08-29 23:00:00,EST,23.37,45.33,29.37,106.7,7.69,2.35,8.14,4.3,,,BBP Real-time 2019,
Beach Haven,2019-08-29 23:15:00,EST,23.38,45.3,29.35,105.6,7.61,2.32,8.13,4.02,,,BBP Real-time 2019,
Beach Haven,2019-08-29 23:30:00,EST,23.39,45.27,29.32,104.5,7.53,2.28,8.11,4.33,,,BBP Real-time 2019,
Beach Haven,2019-08-29 23:45:00,EST,23.4,45.22,29.29,103.6,7.47,2.25,8.1,3.96,,,BBP Real-time 2019,
Beach Haven,2019-08-30 00:00:00,EST,23.42,45.14,29.23,102,7.35,2.21,8.08,3.98,,,BBP Real-time 2019,
Beach Haven,2019-08-30 00:15:00,EST,23.43,45.11,29.21,101.1,7.28,2.17,8.07,4.15,,,BBP Real-time 2019,
Beach Haven,2019-08-30 00:30:00,EST,23.43,45.08,29.19,100.5,7.24,2.14,8.06,3.93,,,BBP Real-time 2019,
Beach Haven,2019-08-30 00:45:00,EST,23.44,45.05,29.17,100.7,7.25,2.1,8.06,3.82,,,BBP Real-time 2019,
Beach Haven,2019-08-30 01:00:00,EST,23.44,45.04,29.16,101.8,7.34,2.07,8.07,3.56,,,BBP Real-time 2019,
Beach Haven,2019-08-30 01:15:00,EST,23.44,45.02,29.15,103.3,7.45,2.04,8.09,3.61,,,BBP Real-time 2019,
Beach Haven,2019-08-30 01:30:00,EST,23.46,45.02,29.15,104.8,7.55,2,8.1,3.72,,,BBP Real-time 2019,
Beach Haven,2019-08-30 01:45:00,EST,23.46,45.02,29.15,104.2,7.51,1.98,8.1,4.28,,,BBP Real-time 2019,
Beach Haven,2019-08-30 02:00:00,EST,23.45,45.03,29.15,104,7.49,1.95,8.09,4.04,,,BBP Real-time 2019,
Beach Haven,2019-08-30 02:15:00,EST,23.42,45.03,29.15,101.8,7.34,1.92,8.07,4.05,,,BBP Real-time 2019,
Beach Haven,2019-08-30 02:30:00,EST,23.41,45.02,29.15,99.2,7.15,1.9,8.05,4.04,,,BBP Real-time 2019,
Beach Haven,2019-08-30 02:45:00,EST,23.4,45.01,29.14,98.2,7.08,1.88,8.04,4.02,,,BBP Real-time 2019,
Beach Haven,2019-08-30 03:00:00,EST,23.38,45,29.13,97.5,7.04,1.86,8.03,3.66,,,BBP Real-time 2019,
Beach Haven,2019-08-30 03:15:00,EST,23.34,44.98,29.11,97.1,7.01,1.85,8.02,4.07,,,BBP Real-time 2019,
Beach Haven,2019-08-30 03:30:00,EST,23.31,44.96,29.1,96.5,6.97,1.84,8.02,3.8,,,BBP Real-time 2019,
Beach Haven,2019-08-30 03:45:00,EST,23.31,44.95,29.1,96,6.94,1.84,8.02,3.51,,,BBP Real-time 2019,
Beach Haven,2019-08-30 04:00:00,EST,23.3,44.94,29.09,96.2,6.95,1.86,8.02,3.43,,,BBP Real-time 2019,
Beach Haven,2019-08-30 04:15:00,EST,23.29,44.93,29.08,95.5,6.9,1.88,8.02,3.25,,,BBP Real-time 2019,
Beach Haven,2019-08-30 04:30:00,EST,23.28,44.93,29.08,94.6,6.84,1.9,8.01,2.95,,,BBP Real-time 2019,
Beach Haven,2019-08-30 04:45:00,EST,23.27,44.94,29.09,93.8,6.78,1.93,8,3,,,BBP Real-time 2019,
Beach Haven,2019-08-30 05:00:00,EST,23.2,44.97,29.11,92.4,6.69,1.97,8.01,3.05,,,BBP Real-time 2019,
Beach Haven,2019-08-30 05:15:00,EST,23.18,44.97,29.11,91.8,6.65,2.01,8,4.2,,,BBP Real-time 2019,
Beach Haven,2019-08-30 05:30:00,EST,23.16,44.96,29.11,91.9,6.66,2.05,8,3.83,,,BBP Real-time 2019,
Beach Haven,2019-08-30 05:45:00,EST,23.11,44.99,29.12,91.2,6.62,2.09,8,3.9,,,BBP Real-time 2019,
Beach Haven,2019-08-30 06:00:00,EST,23.1,44.99,29.13,91.4,6.63,2.13,8,3.48,,,BBP Real-time 2019,
Beach Haven,2019-08-30 06:15:00,EST,23.07,45.01,29.14,91.1,6.61,2.17,8.01,3.68,,,BBP Real-time 2019,
Beach Haven,2019-08-30 06:30:00,EST,23.06,45.02,29.15,90.8,6.59,2.2,8.01,3.95,,,BBP Real-time 2019,
Beach Haven,2019-08-30 06:45:00,EST,23.04,45.03,29.16,90.5,6.57,2.24,8.01,3.88,,,BBP Real-time 2019,
Beach Haven,2019-08-30 07:00:00,EST,23.06,45.03,29.16,90.7,6.58,2.28,8.01,4.04,,,BBP Real-time 2019,
Beach Haven,2019-08-30 07:15:00,EST,23.06,45.04,29.17,90.3,6.56,2.32,8.01,4.1,,,BBP Real-time 2019,
Beach Haven,2019-08-30 07:30:00,EST,23.06,45.05,29.17,90.2,6.55,2.35,8.01,4.5,,,BBP Real-time 2019,
Beach Haven,2019-08-30 07:45:00,EST,23.05,45.05,29.17,89.5,6.5,2.38,8.01,3.83,,,BBP Real-time 2019,
Beach Haven,2019-08-30 08:00:00,EST,23.03,45.07,29.19,89.6,6.5,2.41,8.01,4.04,,,BBP Real-time 2019,
Beach Haven,2019-08-30 08:15:00,EST,23.03,45.08,29.19,89.4,6.49,2.43,8.01,3.9,,,BBP Real-time 2019,
Beach Haven,2019-08-30 08:30:00,EST,23.04,45.09,29.2,89.5,6.49,2.46,8.01,3.56,,,BBP Real-time 2019,
Beach Haven,2019-08-30 08:45:00,EST,23.04,45.09,29.2,89.4,6.48,2.47,8.01,3.06,,,BBP Real-time 2019,
Beach Haven,2019-08-30 09:00:00,EST,23.04,45.11,29.21,89.1,6.47,2.48,8,3.29,,,BBP Real-time 2019,
Beach Haven,2019-08-30 09:15:00,EST,22.97,45.23,29.3,91,6.61,2.48,8.03,3.41,,,BBP Real-time 2019,
Beach Haven,2019-08-30 09:30:00,EST,22.96,45.29,29.34,92.7,6.73,2.48,8.05,2.81,,,BBP Real-time 2019,
Beach Haven,2019-08-30 09:45:00,EST,22.97,45.38,29.41,96.5,7,2.45,8.09,3.35,,,BBP Real-time 2019,
Beach Haven,2019-08-30 10:00:00,EST,23.01,45.3,29.35,93.6,6.79,2.42,8.05,2.87,,,BBP Real-time 2019,
Beach Haven,2019-08-30 10:15:00,EST,23.09,45.34,29.38,98.7,7.15,2.38,8.1,3.28,,,BBP Real-time 2019,
Beach Haven,2019-08-30 10:30:00,EST,23.11,45.33,29.37,98.7,7.15,2.35,8.09,3.89,,,BBP Real-time 2019,
Beach Haven,2019-08-30 10:45:00,EST,23.27,45.29,29.34,101.6,7.33,2.31,8.09,3.31,,,BBP Real-time 2019,
Beach Haven,2019-08-30 11:00:00,EST,23.37,45.26,29.32,102,7.35,2.27,8.09,3.18,,,BBP Real-time 2019,
Beach Haven,2019-08-30 11:15:00,EST,23.48,45.26,29.32,104.7,7.53,2.23,8.1,2.95,,,BBP Real-time 2019,
Beach Haven,2019-08-30 11:30:00,EST,23.59,45.22,29.29,105.3,7.56,2.19,8.09,3.62,,,BBP Real-time 2019,
Beach Haven,2019-08-30 11:45:00,EST,23.68,45.2,29.27,105.9,7.6,2.15,8.09,3.37,,,BBP Real-time 2019,
Beach Haven,2019-08-30 12:00:00,EST,23.74,45.18,29.26,106.4,7.62,2.12,8.09,3.32,,,BBP Real-time 2019,
Beach Haven,2019-08-30 12:15:00,EST,23.79,45.15,29.23,105.9,7.58,2.08,8.08,3.35,,,BBP Real-time 2019,
Beach Haven,2019-08-30 12:30:00,EST,23.88,45.11,29.2,105.9,7.57,2.04,8.07,3.2,,,BBP Real-time 2019,
Beach Haven,2019-08-30 12:45:00,EST,23.97,45.1,29.19,106.8,7.62,2.01,8.08,3.6,,,BBP Real-time 2019,
Beach Haven,2019-08-30 13:00:00,EST,24.08,45.09,29.18,107.9,7.69,1.97,8.08,3.64,,,BBP Real-time 2019,
Beach Haven,2019-08-30 13:15:00,EST,24.13,45.07,29.17,107.4,7.65,1.94,8.07,4.2,,,BBP Real-time 2019,
Beach Haven,2019-08-30 13:30:00,EST,24.21,45.07,29.17,108.4,7.71,1.9,8.07,3.7,,,BBP Real-time 2019,
Beach Haven,2019-08-30 13:45:00,EST,24.28,45.07,29.16,109.2,7.76,1.87,8.08,3.69,,,BBP Real-time 2019,
Beach Haven,2019-08-30 14:00:00,EST,24.34,45.07,29.16,108.3,7.68,1.83,8.09,4.22,,,BBP Real-time 2019,
Beach Haven,2019-08-30 14:15:00,EST,24.37,45.07,29.16,108.4,7.69,1.81,8.08,4.19,,,BBP Real-time 2019,
Beach Haven,2019-08-30 14:30:00,EST,24.42,45.07,29.16,109.7,7.77,1.79,8.09,4.46,,,BBP Real-time 2019,
Beach Haven,2019-08-30 14:45:00,EST,24.45,45.07,29.16,109.8,7.78,1.76,8.08,4.25,,,BBP Real-time 2019,
Beach Haven,2019-08-30 15:00:00,EST,24.47,45.06,29.15,109.8,7.77,1.74,8.08,5.01,,,BBP Real-time 2019,
Beach Haven,2019-08-30 15:15:00,EST,24.49,45.06,29.15,109.8,7.77,1.74,8.08,4.34,,,BBP Real-time 2019,
Beach Haven,2019-08-30 15:30:00,EST,24.49,45.05,29.14,109.2,7.73,1.73,8.07,5.86,,,BBP Real-time 2019,
Beach Haven,2019-08-30 15:45:00,EST,24.49,45.04,29.14,108.4,7.67,1.74,8.07,4.68,,,BBP Real-time 2019,
Beach Haven,2019-08-30 16:00:00,EST,24.49,45.03,29.13,107.5,7.61,1.77,8.06,4.41,,,BBP Real-time 2019,
Beach Haven,2019-08-30 16:15:00,EST,24.56,45.02,29.13,109.9,7.77,1.8,8.09,3.75,,,BBP Real-time 2019,
Beach Haven,2019-08-30 16:30:00,EST,24.57,45.06,29.15,107.8,7.62,1.84,8.07,7.02,,,BBP Real-time 2019,
Beach Haven,2019-08-30 16:45:00,EST,24.55,45.05,29.14,106.5,7.53,1.89,8.06,6.89,,,BBP Real-time 2019,
Beach Haven,2019-08-30 17:00:00,EST,24.65,45.08,29.16,108.5,7.66,1.93,8.1,6.82,,,BBP Real-time 2019,
Beach Haven,2019-08-30 17:15:00,EST,24.57,45.07,29.16,108,7.63,1.98,8.08,5.19,,,BBP Real-time 2019,
Beach Haven,2019-08-30 17:30:00,EST,24.54,45.07,29.16,108,7.63,2.02,8.08,6,,,BBP Real-time 2019,
Beach Haven,2019-08-30 17:45:00,EST,24.57,45.07,29.16,108.3,7.65,2.06,8.09,4.68,,,BBP Real-time 2019,
Beach Haven,2019-08-30 18:00:00,EST,24.6,45.05,29.14,109.1,7.7,2.11,8.1,5.15,,,BBP Real-time 2019,
Beach Haven,2019-08-30 18:15:00,EST,24.62,45.06,29.15,108.5,7.66,2.15,8.1,5.2,,,BBP Real-time 2019,
Beach Haven,2019-08-30 18:30:00,EST,24.63,45.09,29.17,108.6,7.67,2.2,8.1,5.92,,,BBP Real-time 2019,
Beach Haven,2019-08-30 18:45:00,EST,24.62,45.12,29.19,109,7.7,2.24,8.12,5.65,,,BBP Real-time 2019,
Beach Haven,2019-08-30 19:00:00,EST,24.61,45.15,29.22,109.1,7.7,2.29,8.13,6.11,,,BBP Real-time 2019,
Beach Haven,2019-08-30 19:15:00,EST,24.59,45.16,29.22,108.5,7.66,2.33,8.13,6.19,,,BBP Real-time 2019,
Beach Haven,2019-08-30 19:30:00,EST,24.57,45.17,29.23,108.2,7.64,2.38,8.14,5.74,,,BBP Real-time 2019,
Beach Haven,2019-08-30 19:45:00,EST,24.54,45.18,29.24,108.2,7.65,2.41,8.14,5.6,,,BBP Real-time 2019,
Beach Haven,2019-08-30 20:00:00,EST,24.52,45.2,29.25,108.6,7.67,2.45,8.14,5.33,,,BBP Real-time 2019,
Beach Haven,2019-08-30 20:15:00,EST,24.51,45.21,29.26,108.8,7.69,2.48,8.15,5.38,,,BBP Real-time 2019,
Beach Haven,2019-08-30 20:30:00,EST,24.5,45.22,29.27,108.3,7.66,2.51,8.15,5.23,,,BBP Real-time 2019,
Beach Haven,2019-08-30 20:45:00,EST,24.35,45.3,29.33,108.6,7.7,2.54,8.18,6.47,,,BBP Real-time 2019,
Beach Haven,2019-08-30 21:00:00,EST,24.39,45.29,29.32,108.9,7.71,2.56,8.18,4.77,,,BBP Real-time 2019,
Beach Haven,2019-08-30 21:15:00,EST,24.19,45.36,29.37,109.3,7.76,2.57,8.2,5.41,,,BBP Real-time 2019,
Beach Haven,2019-08-30 21:30:00,EST,23.99,45.39,29.4,113,8.06,2.57,8.25,5,,,BBP Real-time 2019,
Beach Haven,2019-08-30 21:45:00,EST,23.77,45.49,29.48,116.9,8.36,2.57,8.29,4.57,,,BBP Real-time 2019,
Beach Haven,2019-08-30 22:00:00,EST,23.65,45.54,29.52,116.4,8.34,2.55,8.29,5.02,,,BBP Real-time 2019,
Beach Haven,2019-08-30 22:15:00,EST,23.6,45.56,29.53,114.8,8.23,2.52,8.28,5.18,,,BBP Real-time 2019,
Beach Haven,2019-08-30 22:30:00,EST,23.73,45.5,29.48,112.7,8.07,2.49,8.27,5.12,,,BBP Real-time 2019,
Beach Haven,2019-08-30 22:45:00,EST,23.75,45.48,29.47,110.3,7.89,2.45,8.26,4.64,,,BBP Real-time 2019,
Beach Haven,2019-08-30 23:00:00,EST,23.8,45.45,29.45,111.5,7.97,2.41,8.25,6.37,,,BBP Real-time 2019,
Beach Haven,2019-08-30 23:15:00,EST,23.85,45.42,29.43,110.1,7.86,2.38,8.24,5.96,,,BBP Real-time 2019,
Beach Haven,2019-08-30 23:30:00,EST,23.88,45.39,29.41,107.5,7.67,2.34,8.22,5.46,,,BBP Real-time 2019,
Beach Haven,2019-08-30 23:45:00,EST,23.89,45.38,29.4,107.2,7.65,2.31,8.21,5.53,,,BBP Real-time 2019,
Beach Haven,2019-08-31 00:00:00,EST,23.93,45.36,29.38,105.1,7.5,2.26,8.19,5.78,,,BBP Real-time 2019,
Beach Haven,2019-08-31 00:15:00,EST,23.94,45.34,29.37,103.9,7.41,2.23,8.18,5.14,,,BBP Real-time 2019,
Beach Haven,2019-08-31 00:30:00,EST,23.95,45.32,29.35,102.1,7.29,2.2,8.16,5.22,,,BBP Real-time 2019,
Beach Haven,2019-08-31 00:45:00,EST,23.94,45.3,29.33,100.8,7.19,2.16,8.15,4.91,,,BBP Real-time 2019,
Beach Haven,2019-08-31 01:00:00,EST,23.95,45.28,29.32,99.6,7.11,2.12,8.14,5.04,,,BBP Real-time 2019,
Beach Haven,2019-08-31 01:15:00,EST,23.97,45.24,29.3,98.1,7,2.08,8.12,4.55,,,BBP Real-time 2019,
Beach Haven,2019-08-31 01:30:00,EST,23.98,45.22,29.28,97.1,6.93,2.05,8.11,4.73,,,BBP Real-time 2019,
Beach Haven,2019-08-31 01:45:00,EST,23.96,45.22,29.28,96.6,6.89,2.02,8.11,4.68,,,BBP Real-time 2019,
Beach Haven,2019-08-31 02:00:00,EST,23.98,45.2,29.27,96.5,6.89,1.98,8.11,5.1,,,BBP Real-time 2019,
Beach Haven,2019-08-31 02:15:00,EST,23.97,45.19,29.26,96.3,6.87,1.95,8.11,4.57,,,BBP Real-time 2019,
Beach Haven,2019-08-31 02:30:00,EST,23.97,45.18,29.25,96.2,6.86,1.92,8.11,4.78,,,BBP Real-time 2019,
Beach Haven,2019-08-31 02:45:00,EST,23.96,45.18,29.25,95.8,6.84,1.89,8.11,5.21,,,BBP Real-time 2019,
Beach Haven,2019-08-31 03:00:00,EST,23.96,45.18,29.25,94.7,6.76,1.86,8.09,4.71,,,BBP Real-time 2019,
Beach Haven,2019-08-31 03:15:00,EST,23.95,45.19,29.26,94.4,6.74,1.84,8.07,4.99,,,BBP Real-time 2019,
Beach Haven,2019-08-31 03:30:00,EST,23.95,45.19,29.26,93.9,6.7,1.82,8.07,5.03,,,BBP Real-time 2019,
Beach Haven,2019-08-31 03:45:00,EST,23.96,45.17,29.24,94.3,6.73,1.8,8.08,5.17,,,BBP Real-time 2019,
Beach Haven,2019-08-31 04:00:00,EST,23.96,45.14,29.22,94,6.71,1.79,8.09,4.96,,,BBP Real-time 2019,
Beach Haven,2019-08-31 04:15:00,EST,23.96,45.12,29.2,93.5,6.68,1.78,8.09,5.06,,,BBP Real-time 2019,
Beach Haven,2019-08-31 04:30:00,EST,23.95,45.1,29.19,92.8,6.63,1.78,8.08,4.3,,,BBP Real-time 2019,
Beach Haven,2019-08-31 04:45:00,EST,23.95,45.08,29.18,92.9,6.64,1.8,8.08,4.24,,,BBP Real-time 2019,
Beach Haven,2019-08-31 05:00:00,EST,23.94,45.07,29.17,92.3,6.59,1.82,8.08,3.67,,,BBP Real-time 2019,
Beach Haven,2019-08-31 05:15:00,EST,23.92,45.07,29.17,91.2,6.51,1.84,8.07,3.23,,,BBP Real-time 2019,
Beach Haven,2019-08-31 05:30:00,EST,23.92,45.07,29.17,90.1,6.44,1.88,8.06,3.27,,,BBP Real-time 2019,
Beach Haven,2019-08-31 05:45:00,EST,23.86,45.1,29.2,88.7,6.34,1.92,8.06,3.81,,,BBP Real-time 2019,
Beach Haven,2019-08-31 06:00:00,EST,23.87,45.1,29.19,88.5,6.33,1.96,8.06,4.27,,,BBP Real-time 2019,
Beach Haven,2019-08-31 06:15:00,EST,23.85,45.11,29.2,88,6.3,2,8.06,3.49,,,BBP Real-time 2019,
Beach Haven,2019-08-31 06:30:00,EST,23.82,45.13,29.22,87.3,6.25,2.05,8.05,4.19,,,BBP Real-time 2019,
Beach Haven,2019-08-31 06:45:00,EST,23.82,45.14,29.22,87.4,6.26,2.09,8.05,4.2,,,BBP Real-time 2019,
Beach Haven,2019-08-31 07:00:00,EST,23.79,45.13,29.22,86.9,6.22,2.13,8.05,4.08,,,BBP Real-time 2019,
Beach Haven,2019-08-31 07:15:00,EST,23.76,45.14,29.22,86.2,6.18,2.17,8.05,4.44,,,BBP Real-time 2019,
Beach Haven,2019-08-31 07:30:00,EST,23.73,45.18,29.25,85.4,6.12,2.21,8.04,4.42,,,BBP Real-time 2019,
Beach Haven,2019-08-31 07:45:00,EST,23.74,45.18,29.25,85.7,6.14,2.26,8.04,4.54,,,BBP Real-time 2019,
Beach Haven,2019-08-31 08:00:00,EST,23.75,45.18,29.25,85.6,6.14,2.29,8.04,4.45,,,BBP Real-time 2019,
Beach Haven,2019-08-31 08:15:00,EST,23.74,45.18,29.26,85.6,6.13,2.34,8.04,4.35,,,BBP Real-time 2019,
Beach Haven,2019-08-31 08:30:00,EST,23.74,45.19,29.26,85.5,6.13,2.37,8.04,4.59,,,BBP Real-time 2019,
Beach Haven,2019-08-31 08:45:00,EST,23.73,45.21,29.27,86,6.16,2.41,8.04,4.6,,,BBP Real-time 2019,
Beach Haven,2019-08-31 09:00:00,EST,23.74,45.22,29.28,86.4,6.19,2.45,8.05,4.63,,,BBP Real-time 2019,
Beach Haven,2019-08-31 09:15:00,EST,23.75,45.23,29.29,86.8,6.22,2.47,8.05,4.43,,,BBP Real-time 2019,
Beach Haven,2019-08-31 09:30:00,EST,23.76,45.24,29.29,87,6.23,2.49,8.05,4.22,,,BBP Real-time 2019,
Beach Haven,2019-08-31 09:45:00,EST,23.78,45.24,29.29,87.1,6.23,2.5,8.05,3.86,,,BBP Real-time 2019,
Beach Haven,2019-08-31 10:00:00,EST,23.79,45.25,29.3,86.9,6.22,2.51,8.05,3.78,,,BBP Real-time 2019,
Beach Haven,2019-08-31 10:15:00,EST,23.55,45.43,29.43,94.1,6.76,2.51,8.14,4.09,,,BBP Real-time 2019,
Beach Haven,2019-08-31 10:30:00,EST,23.49,45.47,29.47,94.7,6.81,2.49,8.15,3.36,,,BBP Real-time 2019,
